STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Sporadic,Jan-17-2009,2,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Local Activity,Jan-24-2009,3,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Local Activity,Jan-31-2009,4,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Feb-07-2009,5,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Feb-14-2009,6,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Feb-21-2009,7,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Feb-28-2009,8,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Mar-07-2009,9,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Mar-14-2009,10,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Mar-21-2009,11,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Mar-28-2009,12,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Apr-04-2009,13,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Apr-11-2009,14,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Local Activity,Apr-18-2009,15,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,May-02-2009,17,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,May-09-2009,18,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,May-16-2009,19,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,May-23-2009,20,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,May-30-2009,21,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Jun-06-2009,22,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Jun-13-2009,23,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Jun-20-2009,24,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Jun-27-2009,25,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Jul-04-2009,26,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Jul-11-2009,27,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Jul-18-2009,28,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Jul-25-2009,29,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Widespread,Aug-01-2009,30,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Aug-08-2009,31,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Aug-15-2009,32,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Aug-22-2009,33,2008-09
California,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/Influenza.aspx,Influenza (Flu),Regional,Aug-29-2009,34,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,No Activity,Oct-04-2008,40,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,No Activity,Oct-11-2008,41,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Oct-18-2008,42,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,No Activity,Oct-25-2008,43,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Nov-01-2008,44,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Nov-08-2008,45,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Nov-15-2008,46,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Nov-22-2008,47,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Nov-29-2008,48,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Dec-06-2008,49,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Dec-13-2008,50,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Dec-20-2008,51,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Local Activity,Dec-27-2008,52,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Local Activity,Jan-03-2009,53,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,Jan-10-2009,1,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,Jan-17-2009,2,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,Jan-24-2009,3,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Jan-31-2009,4,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Feb-07-2009,5,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Feb-14-2009,6,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Feb-21-2009,7,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Feb-28-2009,8,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Mar-07-2009,9,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Mar-14-2009,10,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Mar-21-2009,11,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Widespread,Mar-28-2009,12,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,Apr-04-2009,13,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,Apr-11-2009,14,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Apr-18-2009,15,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Apr-25-2009,16,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,May-02-2009,17,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,May-09-2009,18,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Local Activity,May-16-2009,19,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,May-23-2009,20,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,May-30-2009,21,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Jun-06-2009,22,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Local Activity,Jun-13-2009,23,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,Jun-20-2009,24,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Local Activity,Jun-27-2009,25,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Jul-04-2009,26,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Jul-11-2009,27,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Jul-18-2009,28,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Jul-25-2009,29,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Aug-01-2009,30,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Aug-08-2009,31,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Aug-15-2009,32,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Sporadic,Aug-22-2009,33,2008-09
Colorado,https://www.colorado.gov/pacific/cdphe/influenza,Influenza Surveillance,Regional,Aug-29-2009,34,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Oct-04-2008,40,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Oct-11-2008,41,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Oct-18-2008,42,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Oct-25-2008,43,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Nov-01-2008,44,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Nov-08-2008,45,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Nov-15-2008,46,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Nov-22-2008,47,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Nov-29-2008,48,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Dec-06-2008,49,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Dec-13-2008,50,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Dec-20-2008,51,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Dec-27-2008,52,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Jan-03-2009,53,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Jan-10-2009,1,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Jan-17-2009,2,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Jan-24-2009,3,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Jan-31-2009,4,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Feb-07-2009,5,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Feb-14-2009,6,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Feb-21-2009,7,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Feb-28-2009,8,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Mar-07-2009,9,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Mar-14-2009,10,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Mar-21-2009,11,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Mar-28-2009,12,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Apr-04-2009,13,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Apr-11-2009,14,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Apr-18-2009,15,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Apr-25-2009,16,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,May-02-2009,17,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,May-09-2009,18,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,May-16-2009,19,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,May-23-2009,20,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,May-30-2009,21,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jun-06-2009,22,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jun-13-2009,23,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jun-20-2009,24,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jun-27-2009,25,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jul-04-2009,26,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Jul-11-2009,27,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Jul-18-2009,28,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Jul-25-2009,29,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Aug-01-2009,30,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,Aug-08-2009,31,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Aug-15-2009,32,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Aug-22-2009,33,2008-09
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Sporadic,Aug-29-2009,34,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Oct-04-2008,40,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Oct-11-2008,41,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Oct-18-2008,42,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Oct-25-2008,43,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Nov-01-2008,44,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Nov-08-2008,45,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Nov-15-2008,46,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Nov-22-2008,47,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Nov-29-2008,48,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,No Activity,Dec-06-2008,49,2008-09
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Dec-13-2008,50,2008-09
