STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Nov-24-2018,47,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Dec-01-2018,48,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Dec-08-2018,49,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,Dec-15-2018,50,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Dec-22-2018,51,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Dec-29-2018,52,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jan-05-2019,1,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jan-12-2019,2,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jan-19-2019,3,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Jan-26-2019,4,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Feb-02-2019,5,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Feb-09-2019,6,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Feb-16-2019,7,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Feb-23-2019,8,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Mar-02-2019,9,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Mar-09-2019,10,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Mar-16-2019,11,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Mar-23-2019,12,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Mar-30-2019,13,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Apr-06-2019,14,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Apr-13-2019,15,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Apr-20-2019,16,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Widespread,Apr-27-2019,17,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,May-04-2019,18,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Regional,May-11-2019,19,2018-19
Connecticut,https://portal.ct.gov/DPH/Epidemiology-and-Emerging-Infections/Influenza-Surveillance-and-Statistics,Flu Statistics,Local Activity,May-18-2019,20,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Oct-06-2018,40,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Oct-13-2018,41,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Oct-20-2018,42,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Oct-27-2018,43,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Nov-03-2018,44,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Nov-10-2018,45,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Nov-17-2018,46,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,Nov-24-2018,47,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Local Activity,Dec-01-2018,48,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Local Activity,Dec-08-2018,49,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Dec-15-2018,50,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Dec-22-2018,51,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Dec-29-2018,52,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Jan-05-2019,1,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Jan-12-2019,2,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Jan-19-2019,3,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Jan-26-2019,4,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Feb-02-2019,5,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Feb-09-2019,6,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Feb-16-2019,7,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Feb-23-2019,8,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Mar-02-2019,9,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Mar-09-2019,10,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Mar-16-2019,11,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Mar-23-2019,12,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Mar-30-2019,13,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Apr-06-2019,14,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Widespread,Apr-13-2019,15,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Local Activity,Apr-20-2019,16,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Local Activity,Apr-27-2019,17,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,May-04-2019,18,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,May-11-2019,19,2018-19
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,Sporadic,May-18-2019,20,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Oct-06-2018,40,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Oct-13-2018,41,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Oct-20-2018,42,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Oct-27-2018,43,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Nov-03-2018,44,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Nov-10-2018,45,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Nov-17-2018,46,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Nov-24-2018,47,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Dec-01-2018,48,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Dec-08-2018,49,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Dec-15-2018,50,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Dec-22-2018,51,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Dec-29-2018,52,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Jan-05-2019,1,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Jan-12-2019,2,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Jan-19-2019,3,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Jan-26-2019,4,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Feb-02-2019,5,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Feb-09-2019,6,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Feb-16-2019,7,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Feb-23-2019,8,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Mar-02-2019,9,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Mar-09-2019,10,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Mar-16-2019,11,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Mar-23-2019,12,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Mar-30-2019,13,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Apr-06-2019,14,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Local Activity,Apr-13-2019,15,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Apr-20-2019,16,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,Apr-27-2019,17,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,May-04-2019,18,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,May-11-2019,19,2018-19
District of Columbia,https://dchealth.dc.gov/flu%20,Influenza Information,Sporadic,May-18-2019,20,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Sporadic,Oct-06-2018,40,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Sporadic,Oct-13-2018,41,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Sporadic,Oct-20-2018,42,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Sporadic,Oct-27-2018,43,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Sporadic,Nov-03-2018,44,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Sporadic,Nov-10-2018,45,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Sporadic,Nov-17-2018,46,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Local Activity,Nov-24-2018,47,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Local Activity,Dec-01-2018,48,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Local Activity,Dec-08-2018,49,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Regional,Dec-15-2018,50,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Dec-22-2018,51,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Dec-29-2018,52,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Jan-05-2019,1,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Jan-12-2019,2,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Jan-19-2019,3,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Jan-26-2019,4,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Feb-02-2019,5,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Feb-09-2019,6,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Feb-16-2019,7,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Feb-23-2019,8,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Mar-02-2019,9,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Mar-09-2019,10,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Widespread,Mar-16-2019,11,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Regional,Mar-23-2019,12,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Regional,Mar-30-2019,13,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Regional,Apr-06-2019,14,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Regional,Apr-13-2019,15,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Local Activity,Apr-20-2019,16,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Local Activity,Apr-27-2019,17,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Local Activity,May-04-2019,18,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Local Activity,May-11-2019,19,2018-19
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,Sporadic,May-18-2019,20,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Sporadic,Oct-06-2018,40,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Sporadic,Oct-13-2018,41,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Sporadic,Oct-20-2018,42,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Sporadic,Oct-27-2018,43,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Sporadic,Nov-03-2018,44,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Local Activity,Nov-10-2018,45,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Local Activity,Nov-17-2018,46,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Local Activity,Nov-24-2018,47,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Regional,Dec-01-2018,48,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Widespread,Dec-08-2018,49,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Widespread,Dec-15-2018,50,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Widespread,Dec-22-2018,51,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Widespread,Dec-29-2018,52,2018-19
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,Regional,Jan-05-2019,1,2018-19
